Normalized Time (-),Theta (rad),Blade,Element,Rev,x/R (-),y/R (-),z/R (-),AOA25 (deg),AOA50 (deg),AOA75 (deg),AdotNorm (-),Re (-),Mach (-),Ur (-),IndU (-),IndV (-),IndW (-),GB (?),CL (-),CD (-),CM25 (-),CLCirc (-),CN (-),CT (-),Fx (-),Fy (-),Fz (-),te (-)
0.9005899E+01,0.1350885E+02,0.2000000E+01,0.4000000E+01,0.3000000E+01,-.7488027E+00,0.8563800E+00,-.5440370E+00,0.1987208E+02,0.2039873E+02,0.2092181E+02,0.7943853E-02,0.1280023E+08,0.1672509E+00,0.2118001E+01,-.9920777E-02,-.6497443E-02,-.2666474E-01,0.1317951E+00,0.2087603E+01,0.2778971E-01,-.3039722E-02,0.2067168E+01,0.1966375E+01,-.7015899E+00,0.2338523E-01,0.1714330E-01,0.3628265E-01,0.1444986E-01
0.9005899E+01,0.1350885E+02,0.2000000E+01,0.5000000E+01,0.3000000E+01,-.7999900E+00,0.1101060E+01,-.5812267E+00,0.2053061E+02,0.2103389E+02,0.2153381E+02,0.7170453E-02,0.1257285E+08,0.1760456E+00,0.2229374E+01,-.9389289E-02,-.1693987E-02,-.2749755E-01,0.1266604E+00,0.2040674E+01,0.2846319E-01,-.3616162E-02,0.2022561E+01,0.1914917E+01,-.7058725E+00,0.2396573E-01,0.3695650E-02,0.3595130E-01,0.1483546E-01
0.9005899E+01,0.1350885E+02,0.2000000E+01,0.6000000E+01,0.3000000E+01,-.7866307E+00,0.1345740E+01,-.5715206E+00,0.2035058E+02,0.2085953E+02,0.2136505E+02,0.7357657E-02,0.1262621E+08,0.1737218E+00,0.2199946E+01,-.9778532E-02,0.2933439E-02,-.2731627E-01,0.1279294E+00,0.2052868E+01,0.2826365E-01,-.3457540E-02,0.2034191E+01,0.1928379E+01,-.7045699E+00,0.2381094E-01,-.9146192E-02,0.3602337E-01,0.1473279E-01
0.9005899E+01,0.1350885E+02,0.2000000E+01,0.7000000E+01,0.3000000E+01,-.7111660E+00,0.1590420E+01,-.5166923E+00,0.1969045E+02,0.2024368E+02,0.2079299E+02,0.8699189E-02,0.1301613E+08,0.1611348E+00,0.2040549E+01,-.1105072E-01,0.8177751E-02,-.2641184E-01,0.1356936E+00,0.2115619E+01,0.2785290E-01,-.3195377E-02,0.2093013E+01,0.1994574E+01,-.7059005E+00,0.2291480E-01,-.2144752E-01,0.3650089E-01,0.1412236E-01
0.9005899E+01,0.1350885E+02,0.2000000E+01,0.8000000E+01,0.3000000E+01,-.5754768E+00,0.1835100E+01,-.4181084E+00,0.1954273E+02,0.2023991E+02,0.2093089E+02,0.1290400E-01,0.1416672E+08,0.1397708E+00,0.1770003E+01,-.1271629E-01,0.1490601E-01,-.2562856E-01,0.1551451E+00,0.2233274E+01,0.2949482E-01,-.4019531E-02,0.2198686E+01,0.2105578E+01,-.7449316E+00,0.2144973E-01,-.3326837E-01,0.3828833E-01,0.1307180E-01
0.9005899E+01,0.1350885E+02,0.2000000E+01,0.9000000E+01,0.3000000E+01,-.3780447E+00,0.2079780E+01,-.2746656E+00,0.2082478E+02,0.2177177E+02,0.2270643E+02,0.2345562E-01,0.1412554E+08,0.1098704E+00,0.1391356E+01,-.1364693E-01,0.2242506E-01,-.2443028E-01,0.1593424E+00,0.2329967E+01,0.3553593E-01,-.1453382E-01,0.2264753E+01,0.2176948E+01,-.8312078E+00,0.1502830E-01,-.3747090E-01,0.3426675E-01,0.8848417E-02
0.9005899E+01,0.1350885E+02,0.2000000E+01,0.1000000E+02,0.3000000E+01,-.1316117E+00,0.2324460E+01,-.9562149E-01,0.2846865E+02,0.2977090E+02,0.3104015E+02,0.5436044E-01,0.1066504E+08,0.7551858E-01,0.9563382E+00,-.1056422E-01,0.2333777E-01,-.1866301E-01,0.9527776E-01,0.1952959E+01,0.3499503E+00,0.7226494E-03,0.1793591E+01,0.1868965E+01,-.6659457E+00,0.6627689E-02,-.1913595E-01,0.1536067E-01,0.1387277E-02
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.1000000E+01,0.3000000E+01,0.1792480E+00,0.1223400E+00,0.5824121E-01,-.9424027E+02,-.9443399E+02,-.9464622E+02,0.2952160E+00,0.5783890E+07,0.4095540E-01,0.5186434E+00,-.1791869E-01,-.1406149E-01,-.1848154E-01,0.4188051E-02,0.2369051E+00,0.1757388E+01,-.1148539E-03,0.1453739E+00,-.1770443E+01,0.1003314E+00,0.3684191E-02,-.6176704E-02,0.1635855E-02,-.7862309E-04
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.2000000E+01,0.3000000E+01,0.5012168E+00,0.3670200E+00,0.1628552E+00,-.5053525E+02,-.4940960E+02,-.4822984E+02,0.9257362E-01,0.7346226E+07,0.5984362E-01,0.7578366E+00,-.3522525E-01,-.9651222E-02,-.1125117E-01,-.3320392E-01,-.6662816E+00,0.1261629E+01,-.1151402E-02,-.9074433E+00,-.1391570E+01,0.3149140E+00,0.4915063E-02,-.7174037E-02,0.3799430E-02,-.1103427E-02
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.3000000E+01,0.3000000E+01,0.7373227E+00,0.6117000E+00,0.2395707E+00,-.3934850E+02,-.3849548E+02,-.3762177E+02,0.1845688E-01,0.8183391E+07,0.8840592E-01,0.1119538E+01,-.4601400E-01,-.4549951E-02,-.2480645E-02,-.3804161E-01,-.8873720E+00,0.9655446E+00,0.1880484E-02,-.9332975E+00,-.1295514E+01,0.2033432E+00,0.7964448E-02,-.7191575E-02,0.4483972E-02,-.1399034E-02
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.4000000E+01,0.3000000E+01,0.8802703E+00,0.8563800E+00,0.2860172E+00,-.3741989E+02,-.3671958E+02,-.3600625E+02,0.7361942E-02,0.8232330E+07,0.1075656E+00,0.1362170E+01,-.4933148E-01,0.7226190E-03,-.1339948E-01,-.3834657E-01,-.9211653E+00,0.8733979E+00,0.1572396E-02,-.9351865E+00,-.1260584E+01,0.1493270E+00,0.9724742E-02,-.4545792E-02,0.4604534E-02,-.1272593E-02
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.5000000E+01,0.3000000E+01,0.9404446E+00,0.1101060E+01,0.3055690E+00,-.3736966E+02,-.3671485E+02,-.3604869E+02,0.5016229E-02,0.8299591E+07,0.1162113E+00,0.1471655E+01,-.4994395E-01,0.9833867E-03,-.2113701E-01,-.3907994E-01,-.9381022E+00,0.8572820E+00,0.1468528E-02,-.9453478E+00,-.1264514E+01,0.1263866E+00,0.1072754E-01,-.1063433E-02,0.4716036E-02,-.1157927E-02
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.6000000E+01,0.3000000E+01,0.9247398E+00,0.1345740E+01,0.3004662E+00,-.3735316E+02,-.3668716E+02,-.3600942E+02,0.5538056E-02,0.8280118E+07,0.1139247E+00,0.1442698E+01,-.4999346E-01,-.8516364E-03,-.1904102E-01,-.3887216E-01,-.9337821E+00,0.8601289E+00,0.1494590E-02,-.9425329E+00,-.1262689E+01,0.1318617E+00,0.1045306E-01,0.2575556E-02,0.4678337E-02,-.1186223E-02
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.7000000E+01,0.3000000E+01,0.8360258E+00,0.1590420E+01,0.2716412E+00,-.3802045E+02,-.3727839E+02,-.3652141E+02,0.9722733E-02,0.8229878E+07,0.1018828E+00,0.1290204E+01,-.4943894E-01,0.8481019E-03,-.8856903E-02,-.3802165E-01,-.9069020E+00,0.9063457E+00,0.1656418E-02,-.9275386E+00,-.1270587E+01,0.1718811E+00,0.9203420E-02,0.5462031E-02,0.4634251E-02,-.1375169E-02
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.8000000E+01,0.3000000E+01,0.6765136E+00,0.1835100E+01,0.2198126E+00,-.4225492E+02,-.4130657E+02,-.4032981E+02,0.2727901E-01,0.8338409E+07,0.8226788E-01,0.1041809E+01,-.4650388E-01,0.7277193E-02,-.1304503E-02,-.3932706E-01,-.8763074E+00,0.1047893E+01,0.5502975E-03,-.9468971E+00,-.1349973E+01,0.2087253E+00,0.7868965E-02,0.7389467E-02,0.4431533E-02,-.1268583E-02
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.9000000E+01,0.3000000E+01,0.4444182E+00,0.2079780E+01,0.1444002E+00,-.5746144E+02,-.5636590E+02,-.5520355E+02,0.1229435E+00,0.7282696E+07,0.5664582E-01,0.7173409E+00,-.3446964E-01,0.1154249E-01,-.1759533E-01,-.2975983E-01,-.5517745E+00,0.1443140E+01,-.2575244E-02,-.8204135E+00,-.1507167E+01,0.3399337E+00,0.5018639E-02,0.6895757E-02,0.3789696E-02,-.9584903E-03
0.9215338E+01,0.1382301E+02,0.1000000E+01,0.1000000E+02,0.3000000E+01,0.1547188E+00,0.2324460E+01,0.5027119E-01,-.9822713E+02,-.9860028E+02,-.9900859E+02,0.2394980E+00,0.6411627E+07,0.4540037E-01,0.5749328E+00,-.1621867E-01,0.1379015E-01,-.2343479E-01,0.8304554E-02,0.4050505E+00,0.1717960E+01,-.4121518E-03,0.2600414E+00,-.1759214E+01,0.1435920E+00,0.4450592E-02,0.6509967E-02,0.2145147E-02,-.1080307E-03
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.1000000E+01,0.3000000E+01,-.1792480E+00,0.1223400E+00,-.5824121E-01,0.3913532E+02,0.4040444E+02,0.4162745E+02,0.8366747E-01,0.8696754E+07,0.6158123E-01,0.7798409E+00,-.1260709E-01,-.1916045E-01,-.1793743E-01,0.5084138E-01,0.1417007E+01,0.6931219E+00,0.6984814E-03,0.1173693E+01,0.1528301E+01,-.3906699E+00,0.6306664E-02,0.1205474E-01,0.5911966E-02,0.6920030E-03
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.2000000E+01,0.3000000E+01,-.5012168E+00,0.3670200E+00,-.1628552E+00,0.2713094E+02,0.2805210E+02,0.2895776E+02,0.2623834E-01,0.1217591E+08,0.9918703E-01,0.1256066E+01,-.1575505E-01,-.1795810E-01,-.2438664E-01,0.1173591E+00,0.2008583E+01,0.4244765E-01,-.1977491E-01,0.1935129E+01,0.1792577E+01,-.9071240E+00,0.1456159E-01,0.2538694E-01,0.2215948E-01,0.8757319E-02
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.3000000E+01,0.3000000E+01,-.7373227E+00,0.6117000E+00,-.2395707E+00,0.2571751E+02,0.2637818E+02,0.2703137E+02,0.1262603E-01,0.1209437E+08,0.1306566E+00,0.1654585E+01,-.1454270E-01,-.1125203E-01,-.2446244E-01,0.1254197E+00,0.2115113E+01,0.3691089E-01,0.1324116E-02,0.2081982E+01,0.1911289E+01,-.9066640E+00,0.2203339E-01,0.2317437E-01,0.2562594E-01,0.1361458E-01
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.4000000E+01,0.3000000E+01,-.8802703E+00,0.8563800E+00,-.2860172E+00,0.2651292E+02,0.2706575E+02,0.2761318E+02,0.8756111E-02,0.1158539E+08,0.1513776E+00,0.1916987E+01,-.1216004E-01,-.5337389E-02,-.2288916E-01,0.1054295E+00,0.1848892E+01,0.1949614E+00,-.1206096E-01,0.1827031E+01,0.1735121E+01,-.6676592E+00,0.2390771E-01,0.1239206E-01,0.2056168E-01,0.1127399E-01
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.5000000E+01,0.3000000E+01,-.9404446E+00,0.1101060E+01,-.3055690E+00,0.2720018E+02,0.2772313E+02,0.2824110E+02,0.7715880E-02,0.1147593E+08,0.1606865E+00,0.2034872E+01,-.1067781E-01,-.1312725E-02,-.2193882E-01,0.9829957E-01,0.1738780E+01,0.3407562E+00,-.1134441E-01,0.1719722E+01,0.1697698E+01,-.5072400E+00,0.2568938E-01,0.2729667E-02,0.1778840E-01,0.8890368E-02
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.6000000E+01,0.3000000E+01,-.9247398E+00,0.1345740E+01,-.3004662E+00,0.2701169E+02,0.2754191E+02,0.2806706E+02,0.7968206E-02,0.1149983E+08,0.1582241E+00,0.2003689E+01,-.1125370E-01,0.2195784E-02,-.2216637E-01,0.1001470E+00,0.1768134E+01,0.3090378E+00,-.1152064E-01,0.1748401E+01,0.1710655E+01,-.5435651E+00,0.2530499E-01,-.6730492E-02,0.1841521E-01,0.9437446E-02
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.7000000E+01,0.3000000E+01,-.8360258E+00,0.1590420E+01,-.2716412E+00,0.2639488E+02,0.2697840E+02,0.2755594E+02,0.9744203E-02,0.1172151E+08,0.1451078E+00,0.1837590E+01,-.1363819E-01,0.7012927E-02,-.2381243E-01,0.1108105E+00,0.1922623E+01,0.1323768E+00,-.1218818E-01,0.1897980E+01,0.1773452E+01,-.7542353E+00,0.2312561E-01,-.1546498E-01,0.2214681E-01,0.1224603E-01
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.8000000E+01,0.3000000E+01,-.6765136E+00,0.1835100E+01,-.2198126E+00,0.2673673E+02,0.2748324E+02,0.2821976E+02,0.1549234E-01,0.1251002E+08,0.1234255E+00,0.1563013E+01,-.1631367E-01,0.1377571E-01,-.2621544E-01,0.1239292E+00,0.2030076E+01,0.3889696E-01,-.1616623E-01,0.1988888E+01,0.1818924E+01,-.9023505E+00,0.2017425E-01,-.2241052E-01,0.2479789E-01,0.1236058E-01
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.9000000E+01,0.3000000E+01,-.4444182E+00,0.2079780E+01,-.1444002E+00,0.2982239E+02,0.3084890E+02,0.3185390E+02,0.3248418E-01,0.1204720E+08,0.9370483E-01,0.1186642E+01,-.1677947E-01,0.2000517E-01,-.2600368E-01,0.1011649E+00,0.1778601E+01,0.3660450E+00,0.5392602E-02,0.1685925E+01,0.1714668E+01,-.5977656E+00,0.1454610E-01,-.2146787E-01,0.1511560E-01,0.4611305E-02
0.9215338E+01,0.1382301E+02,0.2000000E+01,0.1000000E+02,0.3000000E+01,-.1547188E+00,0.2324460E+01,-.5027119E-01,0.4392767E+02,0.4521217E+02,0.4644116E+02,0.9059646E-01,0.8775355E+07,0.6213780E-01,0.7868891E+00,-.1225032E-01,0.1914145E-01,-.1837673E-01,0.5439828E-01,0.1504260E+01,0.8615543E+00,-.1298708E-02,0.1244557E+01,0.1671189E+01,-.4606535E+00,0.7050814E-02,-.1158453E-01,0.6491952E-02,0.6507265E-03
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.1000000E+01,0.3000000E+01,0.1884725E+00,0.1223400E+00,-.4857226E-16,-.6464355E+02,-.6369429E+02,-.6267684E+02,0.2438948E+00,0.6766410E+07,0.4791257E-01,0.6067463E+00,-.1820687E-01,-.1638163E-01,-.2287057E-01,-.2245368E-01,-.2337968E+00,0.1601294E+01,-.2592638E-02,-.6662291E+00,-.1539077E+01,0.5000449E+00,0.4770150E-02,-.7348718E-02,0.2846495E-02,-.5355934E-03
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.2000000E+01,0.3000000E+01,0.5270105E+00,0.3670200E+00,-.9020562E-16,-.3886245E+02,-.3781057E+02,-.3672785E+02,0.4699690E-01,0.9545655E+07,0.7776055E-01,0.9847297E+00,-.4352615E-01,-.1741980E-01,-.2375150E-01,-.4403307E-01,-.7928765E+00,0.9382375E+00,0.2352341E-02,-.9261210E+00,-.1201595E+01,0.2551718E+00,0.8526821E-02,-.1045923E-01,0.2865709E-02,-.1511871E-02
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.3000000E+01,0.3000000E+01,0.7752670E+00,0.6117000E+00,-.1387779E-16,-.3244501E+02,-.3168912E+02,-.3092071E+02,0.1480186E-01,0.1004015E+08,0.1084647E+00,0.1373555E+01,-.6416069E-01,-.1127894E-01,-.3748227E-02,-.4298433E-01,-.8203424E+00,0.7398241E+00,0.4086543E-02,-.8595364E+00,-.1086675E+01,0.1985903E+00,0.1131338E-01,-.9080205E-02,0.2651095E-02,-.2058404E-02
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.4000000E+01,0.3000000E+01,0.9255710E+00,0.8563800E+00,-.1665335E-15,-.3175547E+02,-.3113112E+02,-.3049844E+02,0.8467863E-02,0.9860809E+07,0.1288437E+00,0.1631627E+01,-.6879676E-01,-.5106568E-02,-.9807122E-03,-.4202734E-01,-.8348954E+00,0.6908480E+00,0.3384771E-02,-.8556848E+00,-.1071826E+01,0.1597170E+00,0.1301860E-01,-.5545514E-02,0.2108620E-02,-.1954153E-02
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.5000000E+01,0.3000000E+01,0.9888420E+00,0.1101060E+01,-.1665335E-15,-.3212318E+02,-.3153653E+02,-.3094241E+02,0.6844120E-02,0.9849477E+07,0.1379128E+00,0.1746475E+01,-.6756518E-01,-.1014360E-02,-.4161429E-02,-.4259048E-01,-.8522602E+00,0.6954512E+00,0.3164833E-02,-.8681480E+00,-.1090137E+01,0.1469699E+00,0.1415674E-01,-.1291163E-02,0.1916501E-02,-.1897426E-02
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.6000000E+01,0.3000000E+01,0.9723290E+00,0.1345740E+01,-.1110223E-15,-.3199687E+02,-.3140090E+02,-.3079726E+02,0.7235676E-02,0.9848836E+07,0.1355084E+00,0.1716026E+01,-.6819841E-01,0.1955194E-02,-.3171553E-02,-.4239243E-01,-.8470868E+00,0.6931274E+00,0.3220188E-02,-.8641673E+00,-.1084160E+01,0.1502620E+00,0.1383275E-01,0.3128706E-02,0.1965614E-02,-.1913573E-02
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.7000000E+01,0.3000000E+01,0.8790495E+00,0.1590420E+01,-.2081668E-15,-.3195967E+02,-.3129842E+02,-.3062777E+02,0.1003606E-01,0.9917776E+07,0.1227783E+00,0.1554817E+01,-.6963442E-01,0.6546354E-02,0.5652972E-03,-.4238074E-01,-.8326212E+00,0.7047790E+00,0.3581616E-02,-.8579237E+00,-.1077582E+01,0.1696717E+00,0.1254441E-01,0.6727318E-02,0.2241296E-02,-.1972859E-02
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.8000000E+01,0.3000000E+01,0.7113285E+00,0.1835100E+01,-.1249001E-15,-.3452532E+02,-.3367380E+02,-.3280508E+02,0.1944771E-01,0.1028814E+08,0.1015042E+00,0.1285410E+01,-.6230099E-01,0.1348758E-01,-.7974205E-02,-.4530389E-01,-.8323612E+00,0.8116066E+00,0.4518467E-02,-.8840828E+00,-.1142704E+01,0.2139110E+00,0.1140825E-01,0.9522025E-02,0.2781735E-02,-.1982324E-02
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.9000000E+01,0.3000000E+01,0.4672890E+00,0.2079780E+01,-.6938894E-16,-.4375764E+02,-.4263177E+02,-.4146365E+02,0.6244718E-01,0.9413000E+07,0.7321563E-01,0.9271745E+00,-.3998632E-01,0.1906892E-01,-.3126152E-01,-.4422920E-01,-.7660362E+00,0.1080011E+01,0.6445594E-03,-.9433558E+00,-.1295064E+01,0.2757636E+00,0.8532712E-02,0.9898824E-02,0.2782799E-02,-.1300801E-02
0.9424778E+01,0.1413717E+02,0.1000000E+01,0.1000000E+02,0.3000000E+01,0.1626810E+00,0.2324460E+01,-.1387779E-16,-.7011279E+02,-.6932470E+02,-.6847464E+02,0.2198971E+00,0.7167869E+07,0.5075528E-01,0.6427453E+00,-.1619118E-01,0.1640513E-01,-.2537906E-01,-.1880214E-01,-.2200800E+00,0.1698984E+01,-.1950849E-02,-.5266374E+00,-.1667267E+01,0.3939570E+00,0.5798833E-02,0.7710969E-02,0.2279736E-02,-.3701160E-03
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.1000000E+01,0.3000000E+01,-.1884725E+00,0.1223400E+00,0.2081668E-16,0.6078248E+02,0.6179820E+02,0.6275094E+02,0.1616994E+00,0.6743475E+07,0.4775017E-01,0.6046898E+00,-.1132462E-01,-.1256903E-01,-.1245639E-01,0.3737814E-01,0.1413921E+01,0.1337026E+01,-.2588890E-02,0.1112829E+01,0.1846494E+01,-.6142226E+00,0.5684218E-02,0.8756897E-02,0.3472788E-02,0.6554104E-03
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.2000000E+01,0.3000000E+01,-.5270105E+00,0.3670200E+00,0.6245005E-16,0.3724089E+02,0.3825401E+02,0.3923964E+02,0.4070925E-01,0.9851027E+07,0.8024817E-01,0.1016232E+01,-.1402432E-01,-.1034849E-01,-.1850459E-01,0.5481345E-01,0.1230852E+01,0.5972866E+00,0.2128481E-02,0.1117121E+01,0.1336365E+01,-.2930470E+00,0.1009963E-01,0.1238848E-01,0.3505002E-02,0.1845619E-02
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.3000000E+01,0.3000000E+01,-.7752670E+00,0.6117000E+00,0.1387779E-16,0.3300449E+02,0.3372526E+02,0.3443413E+02,0.1595224E-01,0.1029166E+08,0.1111817E+00,0.1407962E+01,-.1181397E-01,-.5973253E-02,-.1785588E-01,0.7895976E-01,0.1582488E+01,0.4322988E+00,0.3684848E-02,0.1540335E+01,0.1556187E+01,-.5190680E+00,0.1702333E-01,0.1366305E-01,0.7280837E-02,0.5641658E-02
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.4000000E+01,0.3000000E+01,-.9255710E+00,0.8563800E+00,0.1665335E-15,0.3301055E+02,0.3360288E+02,0.3418718E+02,0.9854564E-02,0.1011346E+08,0.1321449E+00,0.1673432E+01,-.8027426E-02,-.2423280E-02,-.1493407E-01,0.7555764E-01,0.1524404E+01,0.4778246E+00,0.3041629E-02,0.1499937E+01,0.1534111E+01,-.4456793E+00,0.1960067E-01,0.8349269E-02,0.6189337E-02,0.5726331E-02
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.5000000E+01,0.3000000E+01,-.9888420E+00,0.1101060E+01,0.1665335E-15,0.3349373E+02,0.3404887E+02,0.3459684E+02,0.8292230E-02,0.1011860E+08,0.1416811E+00,0.1794195E+01,-.5723896E-02,-.5211228E-03,-.1299924E-01,0.7301567E-01,0.1468529E+01,0.5134650E+00,0.2837637E-02,0.1448738E+01,0.1504253E+01,-.3967923E+00,0.2061662E-01,0.1880336E-02,0.5460830E-02,0.5397713E-02
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.6000000E+01,0.3000000E+01,-.9723290E+00,0.1345740E+01,0.1110223E-15,0.3335749E+02,0.3392169E+02,0.3447851E+02,0.8667082E-02,0.1011415E+08,0.1391588E+00,0.1762254E+01,-.6346601E-02,0.8034996E-03,-.1343945E-01,0.7441216E-01,0.1498014E+01,0.5040076E+00,0.2887813E-02,0.1477096E+01,0.1524319E+01,-.4177542E+00,0.2051069E-01,-.4639131E-02,0.5763139E-02,0.5601446E-02
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.7000000E+01,0.3000000E+01,-.8790495E+00,0.1590420E+01,0.1110223E-15,0.3315279E+02,0.3378027E+02,0.3439869E+02,0.1136725E-01,0.1016645E+08,0.1258568E+00,0.1593803E+01,-.9370478E-02,0.2974968E-02,-.1578161E-01,0.7795552E-01,0.1568228E+01,0.4680326E+00,0.3212608E-02,0.1539472E+01,0.1563704E+01,-.4829319E+00,0.1912779E-01,-.1025785E-01,0.6703260E-02,0.5890000E-02
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.8000000E+01,0.3000000E+01,-.7113285E+00,0.1835100E+01,0.6938894E-16,0.3479242E+02,0.3560179E+02,0.3639512E+02,0.2055602E-01,0.1057505E+08,0.1043349E+00,0.1321257E+01,-.1259175E-01,0.6455555E-02,-.1805640E-01,0.7787064E-01,0.1532978E+01,0.4884245E+00,0.1773861E-02,0.1478378E+01,0.1530774E+01,-.4952916E+00,0.1614683E-01,-.1347714E-01,0.6805103E-02,0.4839172E-02
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.9000000E+01,0.3000000E+01,-.4672890E+00,0.2079780E+01,0.1110223E-15,0.4154636E+02,0.4263363E+02,0.4368419E+02,0.5192636E-01,0.9746865E+07,0.7581248E-01,0.9600600E+00,-.1340943E-01,0.9789066E-02,-.1759395E-01,0.5943123E-01,0.1369090E+01,0.7553306E+00,0.5796734E-03,0.1224177E+01,0.1518830E+01,-.3715989E+00,0.1072949E-01,-.1244731E-01,0.4020621E-02,0.1878378E-02
0.9424778E+01,0.1413717E+02,0.2000000E+01,0.1000000E+02,0.3000000E+01,-.1626810E+00,0.2324460E+01,0.1387779E-16,0.6642688E+02,0.6729353E+02,0.6810175E+02,0.1569040E+00,0.7126278E+07,0.5046078E-01,0.6390159E+00,-.1011230E-01,0.1159454E-01,-.1153316E-01,0.3572439E-01,0.1242412E+01,0.1465821E+01,-.2027885E-02,0.1006460E+01,0.1831795E+01,-.5802961E+00,0.6297348E-02,-.8373866E-02,0.3319180E-02,0.5407421E-03
0.9634217E+01,0.1445133E+02,0.1000000E+01,0.1000000E+01,0.3000000E+01,0.1792480E+00,0.1223400E+00,-.5824121E-01,-.4289164E+02,-.4163887E+02,-.4033543E+02,0.1333797E+00,0.8646643E+07,0.6122640E-01,0.7753475E+00,-.1780373E-01,-.1895523E-01,-.1910693E-01,-.4075995E-01,-.5476017E+00,0.1043387E+01,0.7305909E-03,-.9464128E+00,-.1102510E+01,0.4159275E+00,0.6501634E-02,-.8596311E-02,0.1952779E-02,-.7291054E-03
0.9634217E+01,0.1445133E+02,0.1000000E+01,0.2000000E+01,0.3000000E+01,0.5012168E+00,0.3670200E+00,-.1628552E+00,-.2965026E+02,-.2870539E+02,-.2774314E+02,0.2970384E-01,0.1179758E+08,0.9610512E-01,0.1217038E+01,-.4290608E-01,-.2714751E-01,-.3006472E-01,-.4606516E-01,-.6994847E+00,0.6322979E+00,-.2088172E-01,-.7839243E+00,-.9172152E+00,0.2186224E+00,0.1061434E-01,-.1219515E-01,0.4945127E-03,-.1954601E-02
0.9634217E+01,0.1445133E+02,0.1000000E+01,0.3000000E+01,0.3000000E+01,0.7373227E+00,0.6117000E+00,-.2395707E+00,-.2608877E+02,-.2540129E+02,-.2470588E+02,0.1176099E-01,0.1171920E+08,0.1266036E+00,0.1603259E+01,-.6859646E-01,-.1835203E-01,-.1136729E-01,-.4609886E-01,-.7592789E+00,0.5017785E+00,-.1103818E-02,-.7897446E+00,-.9011168E+00,0.1275726E+00,0.1287314E-01,-.1025870E-01,-.1743052E-02,-.1797694E-02
0.9634217E+01,0.1445133E+02,0.1000000E+01,0.4000000E+01,0.3000000E+01,0.8802703E+00,0.8563800E+00,-.2860172E+00,-.2571546E+02,-.2513593E+02,-.2455084E+02,0.8025331E-02,0.1123535E+08,0.1468038E+00,0.1859067E+01,-.8051108E-01,-.7272722E-02,0.2576689E-02,-.5047939E-01,-.8822199E+00,0.4739619E+00,-.1624637E-02,-.9020320E+00,-.9999995E+00,0.5434085E-01,0.1528445E-01,-.6716845E-02,-.3986920E-02,-.8605061E-03
0.9634217E+01,0.1445133E+02,0.1000000E+01,0.5000000E+01,0.3000000E+01,0.9404446E+00,0.1101060E+01,-.3055690E+00,-.2614380E+02,-.2559427E+02,-.2503964E+02,0.7003746E-02,0.1112632E+08,0.1557912E+00,0.1972880E+01,-.8099867E-01,-.1286210E-02,0.3981168E-02,-.4970756E-01,-.8801679E+00,0.4848964E+00,-.7503103E-04,-.8969444E+00,-.1003275E+01,0.5708773E-01,0.1610547E-01,-.1516339E-02,-.4234151E-02,-.9392788E-03
